userId,movieId,rating,movieTitle
130,1265,4.5,Bridge to Terabithia
130,1266,4.0,Street Kings
130,1271,4.0,300
130,1277,4.0,Ein Lied von Liebe und Tod – Gloomy Sunday
130,1282,4.5,Dogtown and Z-Boys
130,1370,3.5,Rambo III
130,1371,3.0,Rocky III
130,1372,1.0,Blood Diamond
130,1374,4.0,Rocky IV
130,1375,1.5,Rocky V
130,1377,1.0,Houseboat
130,1378,3.0,Shortbus
130,1380,2.0,Gleaming the Cube
130,1387,3.5,Superstar: The Karen Carpenter Story
130,1391,2.5,Y tu mamá también
130,1393,2.0,Die Höhle des gelben Hundes
130,1396,3.0,Зеркало
130,1411,4.0,The Rapture
130,1485,1.0,Get Carter
130,1544,2.5,Imagine Me & You
130,1562,2.5,28 Weeks Later
130,1566,2.5,Die Brücke
130,1580,4.0,Rope
130,1610,2.5,Fever Pitch
130,1641,3.5,Forces of Nature
130,1676,3.5,Will Penny
130,1682,3.0,Mosura tai Gojira
130,1721,3.0,...Più forte ragazzi!
130,1722,3.0,Captain Corelli's Mandolin
130,1729,3.5,The Forbidden Kingdom
130,1732,4.0,The Prisoner of Zenda
130,1777,3.5,Fahrenheit 9/11
130,1884,1.5,The Ewok Adventure
130,1909,1.5,Don Juan DeMarco
130,1954,4.0,The Butterfly Effect
130,1957,5.0,Enough
130,1961,3.5,My Name Is Bruce
130,1968,4.5,Fools Rush In
130,1997,1.0,Deux frères
130,2000,3.0,"Aguirre, der Zorn Gottes"
130,2001,2.0,We Own the Night
130,2003,3.5,Anatomie de l'enfer
130,2005,4.0,Sister Act
130,2006,3.5,"Bell, Book and Candle"
130,2011,3.5,Persepolis
130,2012,2.0,Stellet Licht
130,2021,2.0,Jack & Sarah
130,2023,3.5,Hidalgo
130,2028,4.0,Say Anything...
130,2054,3.0,Mr. Holland's Opus
130,2078,3.5,The Pawnshop
130,2087,4.0,The Getaway
130,2100,3.0,The Last Castle
130,2105,4.0,American Pie
130,2108,4.0,The Breakfast Club
130,2115,2.5,Light of Day
130,2117,3.5,Sophie Scholl – Die letzten Tage
130,2124,2.5,Color of Night
130,2139,4.0,Cleopatra Jones and the Casino of Gold
130,2140,3.5,Kiss of the Dragon
130,2151,3.5,Man with the Screaming Brain
130,2161,3.5,Fantastic Voyage
130,2268,3.5,The Golden Compass
130,2291,3.5,Jacob's Ladder
130,2294,3.0,Jay and Silent Bob Strike Back
130,2302,1.0,Avalon
130,2324,4.5,Local Color
130,2355,2.0,Reign Over Me
130,2359,4.0,Sicko
130,2455,3.0,Vivement dimanche!
130,2470,3.5,Belle Époque
130,2502,4.5,The Bourne Supremacy
130,2640,3.0,Heathers
130,2642,2.5,Two Weeks Notice
130,2657,1.0,Pleasantville
130,2699,3.0,Titanic
130,2728,4.0,Postal
130,2761,3.0,Secret Agent
130,2788,3.5,Reality Bites
130,2791,3.0,The Chronicles of Riddick: Dark Fury
130,2890,4.0,"André Hazes, Zij Gelooft in Mij"
130,2959,4.0,License to Wed
130,2993,3.5,Una sull'altra
130,3033,2.5,Gods and Monsters
130,3034,4.0,Young Frankenstein
130,3060,4.0,The Big Parade
130,3087,3.5,Yankee Doodle Dandy
130,3088,3.5,My Darling Clementine
130,3101,3.0,I Love You to Death
130,3107,3.0,怪獣総進撃
130,3114,4.0,The Searchers
130,3173,2.5,เพชฌฆาตเงียบอันตราย
130,3175,3.5,Barry Lyndon
130,3396,4.0,The Yes Men
130,3527,4.0,Don't Come Knocking
130,3578,3.5,Der Tunnel
130,4011,4.0,Beetlejuice
130,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
130,4232,4.0,Scream
130,4369,2.0,Juste une question d'amour
130,4499,4.0,"Pepi, Luci, Bom y otras chicas del montón"
130,4643,2.0,The Guardian
130,4857,4.5,Adieu l'ami
130,4886,3.0,And Then There Were None
130,4896,4.0,Muxmäuschenstill
130,4993,5.0,5 Card Stud
130,4995,3.5,Boogie Nights
130,5816,4.0,Ober
130,6440,3.5,The Shipping News
130,6934,2.0,Yesterday
130,6947,3.0,The Village
130,8368,4.0,The Garden of Eden
130,8665,3.0,K-19: The Widowmaker
130,8879,3.5,Pale Rider
130,8961,4.0,Bad Boys II
130,8970,4.0,The Out-of-Towners
130,40959,0.5,"Crosby, Stills & Nash: Long Time Comin'"
130,41566,5.0,New York Doll
131,306,5.0,Beverly Hills Cop III
131,307,5.0,Roma città aperta
131,593,5.0,Солярис
131,1265,4.0,Bridge to Terabithia
131,1927,5.0,Hulk
131,1959,4.0,Swept from the Sea
131,2028,5.0,Say Anything...
131,2324,5.0,Local Color
131,2357,4.0,10 Items or Less
131,2692,3.0,Der rote Elvis
131,2762,5.0,Young and Innocent
131,4025,3.0,The Prize
131,4031,2.0,Les Valseuses
131,4034,4.0,L'Homme de Rio
132,153,3.5,Lost in Translation
132,296,4.5,Terminator 3: Rise of the Machines
132,364,3.0,Batman Returns
132,377,2.0,A Nightmare on Elm Street
132,590,3.5,The Hours
132,593,3.5,Солярис
132,595,3.0,To Kill a Mockingbird
132,1900,4.5,Traffic
132,2028,2.5,Say Anything...
132,2135,4.0,The Time Machine
132,2357,4.5,10 Items or Less
132,2395,5.0,Astérix aux Jeux Olympiques
132,3083,5.0,Mr. Smith Goes to Washington
132,3396,4.0,The Yes Men
132,4964,4.5,Knocked Up
132,4967,5.0,Keeping the Faith
132,4973,4.5,Sous le Sable
132,4979,5.0,Montag kommen die Fenster
132,5902,5.0,A Bridge Too Far
132,5971,5.0,We're No Angels
132,6003,5.0,Romeo and Juliet
132,6016,4.0,The Good Thief
132,8012,5.0,Get Shorty
132,8014,4.5,Valley of Flowers
132,27255,2.5,From a Place of Darkness
132,27904,3.5,แสงศตวรรษ
132,30810,5.0,Olga's House of Shame
132,39768,4.5,Берегись автомобиля
132,44555,4.5,三枪拍案惊奇
132,44694,4.0,Big Time
132,46578,5.0,The Great American Girl Robbery
132,52885,5.0,"Csillagosok, Katonák"
132,57243,5.0,Les Femmes du 6ème étage
132,68954,4.0,Longitude
133,110,2.5,Trois couleurs : Rouge
133,111,0.5,Scarface
133,215,1.0,Saw II
133,247,1.0,The Killing
133,296,4.0,Terminator 3: Rise of the Machines
133,318,2.5,The Million Dollar Hotel
133,551,2.5,The Poseidon Adventure
133,593,0.5,Солярис
133,595,2.5,To Kill a Mockingbird
133,745,0.5,The Sixth Sense
133,912,2.5,The Thomas Crown Affair
133,919,2.0,Blood: The Last Vampire
133,1088,1.5,Whale Rider
133,1247,2.0,The Good Shepherd
133,1259,5.0,Notes on a Scandal
133,1265,2.0,Bridge to Terabithia
133,1271,2.0,300
133,1653,1.5,Diarios de motocicleta
133,1732,0.5,The Prisoner of Zenda
133,1884,2.0,The Ewok Adventure
133,1968,2.5,Fools Rush In
133,2005,2.0,Sister Act
133,2087,1.0,The Getaway
133,2297,3.5,Kafka
133,2324,4.0,Local Color
133,2692,0.5,Der rote Elvis
133,2762,0.5,Young and Innocent
133,2959,3.0,License to Wed
133,4896,4.0,Muxmäuschenstill
133,4973,3.0,Sous le Sable
133,4979,4.0,Montag kommen die Fenster
133,4993,0.5,5 Card Stud
133,5608,2.5,"Die Nibelungen, Teil 1: Siegfried"
133,5816,4.0,Ober
133,8368,4.0,The Garden of Eden
133,8464,0.5,Top of the Food Chain
133,8970,4.0,The Out-of-Towners
133,27721,2.0,Barda
133,30707,3.5,Star 80
133,30810,2.0,Olga's House of Shame
133,33166,4.0,Downhill Racer
133,39183,0.5,Once in a Lifetime: The Extraordinary Story of the New York Cosmos
133,40629,3.0,The Mikado
133,40815,4.0,Le Bossu
133,40819,1.5,Best Worst Movie
133,41566,1.0,New York Doll
133,43376,3.0,Journal d'un curé de campagne
133,45722,2.0,No mires para abajo
133,46578,1.5,The Great American Girl Robbery
133,47099,2.0,Tueur à gages
133,47423,1.0,纵横四海
133,54001,4.0,مسافر
133,59995,4.0,Wild Tigers I Have Known
133,63876,2.0,La ronde
133,65188,4.0,Leben nach Microsoft
133,73290,5.0,Urban Explorer
133,89492,0.5,This Is 40
133,94959,4.0,"Edward, My Son"
133,96821,2.5,Cesare deve morire
133,97938,4.5,Heart of the Country
133,103048,4.0,China Gate
133,104374,2.5,Onna no mizûmi
134,2,4.5,Ariel
134,5,1.0,Four Rooms
134,16,4.0,Dancer in the Dark
134,19,2.0,Metropolis
134,110,3.0,Trois couleurs : Rouge
134,141,5.0,Donnie Darko
134,145,1.0,Breaking the Waves
134,153,3.0,Lost in Translation
134,165,4.0,Back to the Future Part II
134,196,2.0,Back to the Future Part III
134,223,3.0,Rebecca
134,231,2.5,Syriana
134,253,4.0,Live and Let Die
134,260,3.5,The 39 Steps
134,292,4.5,Dave Chappelle's Block Party
134,293,5.0,A River Runs Through It
134,296,4.5,Terminator 3: Rise of the Machines
134,300,4.0,La science des rêves
134,316,4.5,Halbe Treppe
134,317,2.5,Grbavica
134,318,4.0,The Million Dollar Hotel
134,319,4.5,True Romance
134,329,4.0,Jurassic Park
134,342,4.0,Sommersturm
134,344,2.5,Bang Boom Bang - Ein todsicheres Ding
134,349,4.0,Crustacés et coquillages
134,364,3.0,Batman Returns
134,377,3.5,A Nightmare on Elm Street
134,440,4.0,Aliens vs Predator: Requiem
134,457,4.5,Sissi
134,480,5.0,Monsoon Wedding
134,494,3.0,Shaft in Africa
134,500,4.0,Reservoir Dogs
134,539,3.5,Psycho
134,541,5.0,The Man with the Golden Arm
134,551,5.0,The Poseidon Adventure
134,552,2.0,Pane e Tulipani
134,586,2.5,Wag the Dog
134,587,3.5,Big Fish
134,588,3.0,Silent Hill
134,592,4.0,The Conversation
134,593,5.0,Солярис
134,595,3.0,To Kill a Mockingbird
134,597,3.0,Titanic
134,608,4.5,Men in Black II
134,648,4.5,La belle et la bête
134,708,4.0,The Living Daylights
134,778,4.5,Les Vacances de Monsieur Hulot
134,780,4.5,La passion de Jeanne d'Arc
134,910,3.0,The Big Sleep
134,924,4.0,Dawn of the Dead
134,950,2.5,Ice Age: The Meltdown
134,1073,5.0,Arlington Road
134,1127,4.0,Princesas
134,1246,3.5,Rocky Balboa
134,1247,4.0,The Good Shepherd
134,1249,5.0,Hollywoodland
134,1257,4.0,Because I Said So
134,1259,4.0,Notes on a Scandal
134,1265,3.5,Bridge to Terabithia
134,1278,5.0,The Dreamers
134,1285,5.0,Torrente 3: El protector
134,1370,4.0,Rambo III
134,1374,4.0,Rocky IV
134,1376,4.0,Sweet Sixteen
134,1380,2.5,Gleaming the Cube
134,1387,4.5,Superstar: The Karen Carpenter Story
134,1391,4.5,Y tu mamá también
134,1394,4.5,Nostalghia
134,1407,4.5,La Môme
134,1573,3.5,Die Hard 2
134,1580,4.5,Rope
134,1584,3.5,School of Rock
134,1610,4.0,Fever Pitch
134,1653,4.0,Diarios de motocicleta
134,1676,4.0,Will Penny
134,1721,3.0,...Più forte ragazzi!
134,1917,3.0,Qui a tué Bambi ?
134,1921,4.0,Sweet November
134,1923,5.0,Twin Peaks: Fire Walk with Me
134,1961,4.0,My Name Is Bruce
134,1968,4.0,Fools Rush In
134,1994,5.0,The Most Dangerous Game
134,1997,4.5,Deux frères
134,2000,4.0,"Aguirre, der Zorn Gottes"
134,2001,3.0,We Own the Night
134,2005,4.5,Sister Act
134,2010,4.0,殯の森
134,2011,3.5,Persepolis
134,2012,3.5,Stellet Licht
134,2054,3.0,Mr. Holland's Opus
134,2072,3.0,Cyberjack
134,2100,3.0,The Last Castle
134,2109,4.0,Rush Hour
134,2115,5.0,Light of Day
134,2132,5.0,Totally Blonde
134,2144,4.5,One Night at McCool's
134,2160,4.0,Voyage to the Bottom of the Sea
134,2288,3.5,Closer
134,2289,4.0,Cold Mountain
134,2291,4.5,Jacob's Ladder
134,2302,4.0,Avalon
134,2355,3.0,Reign Over Me
134,2502,4.0,The Bourne Supremacy
134,2517,4.5,誰も知らない
134,2617,3.5,The Great Outdoors
134,2640,4.0,Heathers
134,2692,4.5,Der rote Elvis
134,2762,4.5,Young and Innocent
134,2791,4.5,The Chronicles of Riddick: Dark Fury
134,2959,4.0,License to Wed
134,3052,4.0,Don't Make Waves
134,3081,4.5,The Goddess
134,3101,4.0,I Love You to Death
134,3114,3.5,The Searchers
134,3175,4.5,Barry Lyndon
134,3476,4.5,L'important c'est d'aimer
134,3527,4.5,Don't Come Knocking
134,3578,3.0,Der Tunnel
134,4011,4.0,Beetlejuice
134,4034,4.0,L'Homme de Rio
134,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
134,4886,3.0,And Then There Were None
134,4896,4.0,Muxmäuschenstill
134,4973,5.0,Sous le Sable
134,4979,4.5,Montag kommen die Fenster
134,4993,3.0,5 Card Stud
134,5528,4.5,Les Choristes
134,8464,4.0,Top of the Food Chain
134,8810,4.0,Mad Max 2
134,8874,4.5,My Best Friend's Wedding
134,8914,4.5,Deep Blue Sea
134,8961,3.0,Bad Boys II
134,40732,5.0,Utvandrarna
134,53000,4.5,Soul Assassin
134,53953,5.0,The Tooth Fairy
134,58559,2.5,Confession of a Child of the Century
134,59387,4.5,The Powerpuff Girls Movie
134,68954,4.5,Longitude
134,74458,5.0,Mere Brother Ki Dulhan
134,93840,5.0,À l'aveugle
134,94959,3.5,"Edward, My Son"
135,18,4.0,The Fifth Element
135,20,3.0,My Life Without Me
135,21,3.0,The Endless Summer
135,27,3.0,9 Songs
135,65,1.0,8 Mile
135,102,3.0,Elsker dig for evigt
135,104,3.0,Lola rennt
135,121,4.0,The Lord of the Rings: The Two Towers
135,135,1.0,Dont Look Back
135,637,3.0,La vita è bella
135,662,3.0,La Jetée
135,747,2.0,Shaun of the Dead
135,754,3.0,Face/Off
135,762,3.0,Monty Python and the Holy Grail
135,778,5.0,Les Vacances de Monsieur Hulot
135,818,2.0,Austin Powers in Goldmember
135,849,1.0,Krull
135,1103,3.0,Escape from New York
136,104,4.5,Lola rennt
136,260,4.5,The 39 Steps
136,318,4.0,The Million Dollar Hotel
136,364,4.5,Batman Returns
136,500,3.5,Reservoir Dogs
136,586,3.5,Wag the Dog
136,588,4.5,Silent Hill
136,595,4.0,To Kill a Mockingbird
136,780,4.0,La passion de Jeanne d'Arc
136,912,3.0,The Thomas Crown Affair
136,953,4.0,Madagascar
136,1265,3.0,Bridge to Terabithia
136,1682,4.0,Mosura tai Gojira
136,1968,1.0,Fools Rush In
136,2014,3.5,Auf der anderen Seite
136,2135,3.5,The Time Machine
136,2153,4.0,The Driver
136,2926,2.0,The Three Musketeers
136,3114,4.5,The Searchers
136,3578,5.0,Der Tunnel
136,4886,3.5,And Then There Were None
136,4896,4.5,Muxmäuschenstill
136,4993,4.0,5 Card Stud
136,6535,3.5,Talk to Me
136,8961,4.0,Bad Boys II
136,58559,4.0,Confession of a Child of the Century
137,260,5.0,The 39 Steps
137,296,5.0,Terminator 3: Rise of the Machines
137,349,4.0,Crustacés et coquillages
137,364,5.0,Batman Returns
137,380,5.0,Rain Man
137,531,3.0,The Wrong Trousers
137,541,4.0,The Man with the Golden Arm
137,588,4.0,Silent Hill
137,590,4.0,The Hours
137,594,3.0,The Terminal
137,595,5.0,To Kill a Mockingbird
137,898,4.0,Birdman of Alcatraz
137,899,4.0,Broken Blossoms
137,910,5.0,The Big Sleep
137,919,3.0,Blood: The Last Vampire
137,986,2.0,Falstaff
137,1073,3.0,Arlington Road
137,1244,1.0,Das wilde Leben
137,1259,5.0,Notes on a Scandal
137,1265,5.0,Bridge to Terabithia
137,1282,2.0,Dogtown and Z-Boys
137,1375,4.0,Rocky V
137,1537,3.0,Changing Lanes
137,1580,5.0,Rope
137,1653,4.0,Diarios de motocicleta
137,1848,2.0,Poodle Springs
137,1976,1.0,Jezebel
137,2006,4.0,"Bell, Book and Candle"
137,2009,5.0,"4 luni, 3 săptămîni și 2 zile"
137,2011,5.0,Persepolis
137,2013,4.0,Le scaphandre et le papillon
137,2021,3.0,Jack & Sarah
137,2043,2.0,Along Came a Spider
137,2054,2.0,Mr. Holland's Opus
137,2080,4.0,X-Men Origins: Wolverine
137,2094,2.0,Roustabout
137,2118,5.0,L.A. Confidential
137,2135,3.0,The Time Machine
137,2161,2.0,Fantastic Voyage
137,2528,4.0,Madame Bovary
137,2791,3.0,The Chronicles of Riddick: Dark Fury
137,5060,4.0,Carry On Screaming
138,260,4.0,The 39 Steps
138,296,4.5,Terminator 3: Rise of the Machines
138,318,4.5,The Million Dollar Hotel
138,480,2.5,Monsoon Wedding
138,527,4.0,Once Were Warriors
138,780,0.5,La passion de Jeanne d'Arc
138,858,5.0,Sleepless in Seattle
138,924,5.0,Dawn of the Dead
138,1213,4.0,The Talented Mr. Ripley
138,1584,3.5,School of Rock
138,2028,3.0,Say Anything...
138,2959,4.0,License to Wed
138,3578,2.0,Der Tunnel
138,4226,5.0,Shriek If You Know What I Did Last Friday the Thirteenth
138,4886,0.5,And Then There Were None
138,4993,3.5,5 Card Stud
138,4995,4.5,Boogie Nights
138,5816,3.0,Ober
138,5995,4.0,Miffo
138,6016,3.0,The Good Thief
138,8368,3.0,The Garden of Eden
138,8961,0.5,Bad Boys II
138,44555,3.5,三枪拍案惊奇
138,48780,5.0,Boat
138,58559,4.0,Confession of a Child of the Century
138,89904,1.5,The Demolitionist
138,97938,3.0,Heart of the Country
139,110,3.5,Trois couleurs : Rouge
139,318,3.5,The Million Dollar Hotel
139,333,4.0,Bollywood/Hollywood
139,342,4.5,Sommersturm
139,480,4.5,Monsoon Wedding
139,541,4.0,The Man with the Golden Arm
139,1259,4.0,Notes on a Scandal
139,1580,3.5,Rope
139,1584,5.0,School of Rock
139,1653,3.5,Diarios de motocicleta
139,1917,0.5,Qui a tué Bambi ?
139,1958,3.0,8 femmes
139,1961,4.5,My Name Is Bruce
139,1968,3.5,Fools Rush In
139,2011,4.0,Persepolis
139,2100,2.0,The Last Castle
139,2268,5.0,The Golden Compass
139,2302,3.5,Avalon
139,2324,5.0,Local Color
139,2395,3.5,Astérix aux Jeux Olympiques
139,2791,2.0,The Chronicles of Riddick: Dark Fury
139,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
139,4247,0.5,Scary Movie
139,4290,3.0,Supergator
139,4929,1.0,Hang 'em High
139,4995,4.0,Boogie Nights
140,5,4.5,Four Rooms
140,216,1.0,Angst essen Seele auf
140,256,3.5,Antoine et Colette
140,267,3.5,Carne trémula
140,318,5.0,The Million Dollar Hotel
140,342,0.5,Sommersturm
140,364,4.0,Batman Returns
140,552,0.5,Pane e Tulipani
140,593,4.5,Солярис
140,765,4.5,Evil Dead II
140,2059,4.5,National Treasure
140,2470,4.0,Belle Époque
140,2565,1.5,Joe Versus the Volcano
140,4896,4.0,Muxmäuschenstill
140,5618,1.5,"Cousin, Cousine"
140,5816,3.0,Ober
140,8368,4.5,The Garden of Eden
140,31658,4.0,Hour of the Gun
140,74458,3.5,Mere Brother Ki Dulhan
140,81847,3.0,The Dawn Patrol
140,104374,4.0,Onna no mizûmi
141,318,5.0,The Million Dollar Hotel
141,349,4.0,Crustacés et coquillages
141,480,4.0,Monsoon Wedding
141,648,3.0,La belle et la bête
141,1544,3.0,Imagine Me & You
141,2028,5.0,Say Anything...
141,3513,2.0,Legionnaire
141,4034,4.0,L'Homme de Rio
141,4638,3.0,Hot Fuzz
142,150,3.0,48 Hrs.
142,260,2.0,The 39 Steps
142,296,2.0,Terminator 3: Rise of the Machines
142,344,1.0,Bang Boom Bang - Ein todsicheres Ding
142,593,5.0,Солярис
142,909,3.0,Meet Me in St. Louis
142,919,5.0,Blood: The Last Vampire
142,1379,1.0,Laitakaupungin valot
142,1387,4.0,Superstar: The Karen Carpenter Story
142,1499,2.0,Teenage Mutant Ninja Turtles III
142,1984,1.0,1984
142,2011,3.0,Persepolis
142,2012,3.0,Stellet Licht
142,2028,3.0,Say Anything...
142,2133,2.0,The Perfect Storm
142,2262,2.0,Die Sehnsucht der Veronika Voss
142,2699,2.0,Titanic
142,2791,3.0,The Chronicles of Riddick: Dark Fury
142,3107,4.0,怪獣総進撃
142,3114,4.0,The Searchers
142,3543,3.0,Out of Rosenheim
142,4291,1.0,菊次郎の夏
142,4564,2.0,Sex and the City
142,4709,3.0,La Fête à Henriette
142,4787,4.0,Cassandra's Dream
143,101,5.0,Léon
143,160,1.5,L'arrivée d'un train en gare de La Ciotat
143,173,2.0,"20,000 Leagues Under the Sea"
143,225,1.0,Czlowiek z zelaza
143,296,4.0,Terminator 3: Rise of the Machines
143,318,4.5,The Million Dollar Hotel
143,480,3.0,Monsoon Wedding
143,522,1.0,Ed Wood
143,527,3.5,Once Were Warriors
143,593,4.5,Солярис
143,778,4.5,Les Vacances de Monsieur Hulot
143,832,3.5,M
143,920,5.0,Cars
143,1089,4.5,Point Break
143,1245,1.5,The Remains of the Day
143,1247,4.5,The Good Shepherd
143,1252,3.5,Lonely Hearts
143,1358,4.0,A Brief History of Time
143,1380,3.0,Gleaming the Cube
143,1653,1.0,Diarios de motocicleta
143,1673,4.5,Comanche Station
143,1729,4.0,The Forbidden Kingdom
143,1884,4.0,The Ewok Adventure
143,2011,3.0,Persepolis
143,2054,1.0,Mr. Holland's Opus
143,2333,5.0,Buddenbrooks
143,2502,4.5,The Bourne Supremacy
143,2959,4.5,License to Wed
143,3019,3.0,Dr. Jekyll and Mr. Hyde
143,4011,5.0,Beetlejuice
143,4034,3.5,L'Homme de Rio
143,4235,4.5,Le Clan des Siciliens
143,4886,3.0,And Then There Were None
143,4973,4.5,Sous le Sable
143,4979,5.0,Montag kommen die Fenster
143,8645,4.5,The Happening
143,8873,4.0,Wayne's World 2
143,8970,5.0,The Out-of-Towners
143,30810,5.0,Olga's House of Shame
143,33166,4.5,Downhill Racer
143,39414,5.0,Paper Man
143,44191,5.0,Loose Screws
144,21,2.0,The Endless Summer
144,150,3.0,48 Hrs.
144,153,3.0,Lost in Translation
144,165,4.0,Back to the Future Part II
144,185,2.0,A Clockwork Orange
144,225,4.0,Czlowiek z zelaza
144,253,3.0,Live and Let Die
144,266,4.0,Le Mépris
144,288,3.0,High Noon
144,292,3.0,Dave Chappelle's Block Party
144,296,5.0,Terminator 3: Rise of the Machines
144,315,3.0,"Faster, Pussycat! Kill! Kill!"
144,316,3.0,Halbe Treppe
144,329,3.0,Jurassic Park
144,337,4.0,Monsieur Ibrahim et les fleurs du Coran
144,344,3.0,Bang Boom Bang - Ein todsicheres Ding
144,349,5.0,Crustacés et coquillages
144,364,5.0,Batman Returns
144,377,5.0,A Nightmare on Elm Street
144,380,3.0,Rain Man
144,410,2.0,Sommer vorm Balkon
144,434,3.0,Knallhart
144,454,5.0,Romeo + Juliet
144,457,5.0,Sissi
144,480,4.0,Monsoon Wedding
144,500,3.0,Reservoir Dogs
144,527,4.0,Once Were Warriors
144,553,3.0,Dogville
144,588,3.0,Silent Hill
144,590,4.0,The Hours
144,592,3.0,The Conversation
144,593,5.0,Солярис
145,19,5.0,Metropolis
145,110,4.0,Trois couleurs : Rouge
145,150,3.0,48 Hrs.
145,153,5.0,Lost in Translation
145,161,5.0,Ocean's Eleven
145,165,5.0,Back to the Future Part II
145,185,5.0,A Clockwork Orange
145,225,5.0,Czlowiek z zelaza
145,231,5.0,Syriana
145,253,3.0,Live and Let Die
145,292,4.0,Dave Chappelle's Block Party
145,296,3.0,Terminator 3: Rise of the Machines
145,300,1.0,La science des rêves
145,316,5.0,Halbe Treppe
145,317,5.0,Grbavica
145,329,3.0,Jurassic Park
145,344,5.0,Bang Boom Bang - Ein todsicheres Ding
145,364,5.0,Batman Returns
145,377,5.0,A Nightmare on Elm Street
145,380,5.0,Rain Man
145,410,4.0,Sommer vorm Balkon
145,434,5.0,Knallhart
145,480,5.0,Monsoon Wedding
145,500,5.0,Reservoir Dogs
145,587,5.0,Big Fish
145,588,4.0,Silent Hill
145,592,5.0,The Conversation
145,593,5.0,Солярис
145,595,4.0,To Kill a Mockingbird
145,597,5.0,Titanic
145,780,5.0,La passion de Jeanne d'Arc
146,150,4.0,48 Hrs.
146,153,2.0,Lost in Translation
146,165,3.0,Back to the Future Part II
146,260,5.0,The 39 Steps
146,318,4.5,The Million Dollar Hotel
146,344,2.5,Bang Boom Bang - Ein todsicheres Ding
146,364,5.0,Batman Returns
146,377,2.5,A Nightmare on Elm Street
146,380,2.5,Rain Man
146,435,3.0,The Day After Tomorrow
146,457,4.0,Sissi
146,480,4.0,Monsoon Wedding
146,494,3.5,Shaft in Africa
146,524,3.5,Casino
146,543,3.0,Blackmail
146,588,5.0,Silent Hill
146,592,4.0,The Conversation
146,593,4.0,Солярис
146,780,3.5,La passion de Jeanne d'Arc
146,1580,3.5,Rope
146,1721,3.0,...Più forte ragazzi!
146,1831,1.0,The Next Best Thing
146,2006,2.5,"Bell, Book and Candle"
146,2028,4.5,Say Anything...
146,2302,3.5,Avalon
146,2762,3.5,Young and Innocent
146,2959,3.5,License to Wed
146,4226,4.5,Shriek If You Know What I Did Last Friday the Thirteenth
146,4886,3.5,And Then There Were None
146,8961,4.5,Bad Boys II
146,44191,4.0,Loose Screws
146,58559,5.0,Confession of a Child of the Century
147,111,5.0,Scarface
147,207,3.5,Dead Poets Society
147,296,5.0,Terminator 3: Rise of the Machines
147,381,3.5,To Catch a Thief
147,527,4.5,Once Were Warriors
147,608,5.0,Men in Black II
147,778,5.0,Les Vacances de Monsieur Hulot
147,934,4.0,Du rififi chez les hommes
147,1556,2.0,薔薇の葬列
147,1588,4.0,Bring It On
147,1665,3.5,Last Days
147,2116,4.0,Out of Time
147,2123,4.0,"Me, Myself & Irene"
147,2324,4.5,Local Color
147,2565,4.0,Joe Versus the Volcano
147,2692,5.0,Der rote Elvis
147,3034,4.0,Young Frankenstein
147,3159,4.0,Il castello delle donne maledette
147,3396,3.0,The Yes Men
147,4011,5.0,Beetlejuice
147,6016,5.0,The Good Thief
147,8873,4.0,Wayne's World 2
147,40819,5.0,Best Worst Movie
147,46578,5.0,The Great American Girl Robbery
147,58559,4.0,Confession of a Child of the Century
148,58,4.0,Pirates of the Caribbean: Dead Man's Chest
148,145,2.0,Breaking the Waves
148,172,2.5,Star Trek V: The Final Frontier
148,185,3.0,A Clockwork Orange
148,232,4.5,Rumble Fish
148,329,4.0,Jurassic Park
148,364,4.0,Batman Returns
148,480,4.5,Monsoon Wedding
148,492,3.5,Being John Malkovich
148,585,2.5,"Monsters, Inc."
148,588,4.0,Silent Hill
148,590,3.5,The Hours
148,596,4.5,The Grapes of Wrath
148,648,4.0,La belle et la bête
148,780,3.5,La passion de Jeanne d'Arc
148,903,5.0,Cool Hand Luke
148,913,4.0,The Thomas Crown Affair
148,919,4.5,Blood: The Last Vampire
148,924,5.0,Dawn of the Dead
148,934,3.5,Du rififi chez les hommes
148,950,3.5,Ice Age: The Meltdown
148,1247,4.0,The Good Shepherd
148,1249,3.5,Hollywoodland
148,1252,5.0,Lonely Hearts
148,1269,5.0,Neues vom Wixxer
148,1278,5.0,The Dreamers
148,1284,4.0,Torrente 2: Misión en Marbella
148,1391,2.5,Y tu mamá también
148,1394,4.5,Nostalghia
148,1544,3.5,Imagine Me & You
148,1580,4.0,Rope
148,1584,3.5,School of Rock
148,1610,5.0,Fever Pitch
148,1653,4.0,Diarios de motocicleta
148,1676,3.5,Will Penny
148,1690,3.0,Hostel
148,1732,4.0,The Prisoner of Zenda
148,1779,3.5,Roger & Me
148,1909,3.5,Don Juan DeMarco
148,1921,4.5,Sweet November
148,1923,4.0,Twin Peaks: Fire Walk with Me
148,2046,4.5,The Gift
148,2080,4.5,X-Men Origins: Wolverine
148,2085,4.0,Romeo Must Die
148,2087,4.0,The Getaway
148,2116,4.0,Out of Time
148,2324,4.0,Local Color
148,3175,4.0,Barry Lyndon
148,3176,3.5,バトル・ロワイアル
148,3476,4.5,L'important c'est d'aimer
148,4105,3.0,Black Rain
